REFCODE,W sigma,W sigma_11,W sigma_22,W sigma_33,P sigma,P sigma_11,P sigma_22,P sigma_33,W Distortion zeta,W Distortion delta,W Distortion sigma,W Distortion theta,C1-W-C2 angle,C1-W dist,C1-O dist,W-C1-O angle,C1 sigma,C1 sigma_11,C1 sigma_22,C1 sigma_33,C2-W dist,C2-O dist,W-C2-O angle,C2 sigma,C2 sigma_11,C2 sigma_22,C2 sigma_33,C3-W-C4 angle,C3-W dist,C3-O dist,W-C3-O angle,C3 sigma,C3 sigma_11,C3 sigma_22,C3 sigma_33,C4-W dist,C4-O dist,W-C4-O angle,C4 sigma,C4 sigma_11,C4 sigma_22,C4 sigma_33,C5-W-P angle,C5-W dist,C5-O dist,W-C5-O angle,C5 sigma,C5 sigma_11,C5 sigma_22,C5 sigma_33,P Distortion zeta,P Distortion delta,P Distortion sigma,P bonds,P-W dist,?1 atomic number,?1 bonds,W-P-?1 angle,P-?1 dist,?2 atomic number,?2 bonds,W-P-?2 angle,P-?2 dist,?3 atomic number,?3 bonds,W-P-?3 angle,P-?3 dist
MOGNIH_#[4],3612.89,3427.28,3653.61,3757.78,181.6,181.96,325.68,37.17,0.7287927172398279,0.0060130846593272,22.87634382173097,94.30615683816724,175.12132094661877,2.03272157955781,1.1403962162336387,176.78832262523122,-33.62,-175.32,-179.88,254.33,2.052815749160162,1.126370787085674,176.751818414784,-27.76,-169.05,-172.81,258.58,174.69277339659368,2.0293517979887072,1.125092329544558,178.66452968098815,-27.89,-166.87,-173.15,256.34,2.044326654426832,1.12838320175373,177.7474714300663,-29.48,-169.05,-174.08,254.69,177.83991541328348,2.013657632270193,1.1341001234458974,179.14558074768937,-37.34,-172.94,-178.49,239.42,1.0544679056803334,0.0273788738585881,38.20152582492159,4,2.4718503130246376,8,2,117.02530969109895,1.6024006303044194,6,3,119.8355018074007,1.821016103717922,6,3,109.70282333571323,1.883198393690904
MOTBOO_#[2],3747.06,3623.69,3681.11,3936.38,139.73,-20.29,160.79,278.69,0.7167815628052292,0.0058114890078904,19.12780279563586,78.7903589701131,177.77051486251457,2.0568112139912107,1.1230344518312878,177.8382905462543,-26.94,-166.13,-172.42,257.74,2.026020446589817,1.1506257688753527,178.4548572585231,-33.69,-176.99,-182.21,258.13,178.32371041166942,2.056148732460761,1.1238524636267886,176.1561529182007,-27.88,-166.92,-173.65,256.94,2.049559613673144,1.147526609713256,177.00029581904298,-33.22,-175.88,-182.73,258.94,175.42038343603326,2.0149277629731546,1.1379954525392446,177.78284052263882,-38.05,-170.19,-178.77,234.81,0.987225921421047,0.0313121386338429,42.91893036319446,3,2.470762491620755,6,3,128.39621416501322,1.7009481973299474,6,3,127.19737251419656,1.7597379037799916,0,0,0.0,0.0
MOTBOO_#[4],3789.34,3683.4,3717.12,3967.51,125.05,-51.64,154.94,271.85,0.71752259319168,0.0058194333925193,26.168221543151333,96.88227650211924,177.20105813499188,2.059405292796928,1.101672151776562,178.68099856826154,-19.75,-157.64,-163.12,261.5,2.068402982979864,1.0993083552852674,177.43669822464275,-21.36,-156.81,-165.42,258.15,174.41274363104398,2.0261346870334163,1.1596634468672364,176.89274183251715,-36.55,-179.91,-189.56,259.82,2.04416760809871,1.150806812631903,178.89286382929816,-36.4,-178.34,-185.4,254.53,174.95648213531268,2.019145556912626,1.1080745868397126,179.22296381241736,-29.01,-160.08,-167.7,240.76,0.9850145317988924,0.0310213108623453,41.21769986372797,3,2.4739647814793164,6,3,127.91823753494928,1.7629533998378968,6,3,127.1807651553602,1.7074543654223973,0,0,0.0,0.0
MOTCAB_#[4],3609.35,3464.75,3670.19,3693.12,151.22,1.18,197.03,255.44,0.6918908993140946,0.0054294409221988,5.209290978723743,57.85784002375174,179.6730093252352,2.0552989612219443,1.1350148589335731,177.86436856369113,-29.51,-171.38,-178.97,261.82,2.0411125716138248,1.1336044018968878,178.9176346995247,-29.03,-169.35,-175.85,258.09,179.33507064636112,2.025149273510473,1.140030903089913,178.40193433134095,-29.99,-174.05,-175.51,259.58,2.0345563717921404,1.144960414162865,178.98686131132456,-29.0,-170.26,-176.78,260.04,178.7509005745546,2.0220986598086665,1.121616128628685,179.36805656176097,-33.39,-168.61,-171.71,240.15,0.8651816733235538,0.0156341806290757,58.77216345336565,4,2.450777707177866,17,1,116.20548995968936,2.067975746956429,6,4,122.34073076090117,1.8446200042285128,6,3,117.26521393153688,1.8089517765822285
MOVXAW_#[2],3702.84,3637.89,3695.49,3775.15,348.81,292.97,343.73,409.73,0.8368157768255997,0.0079139938700247,21.81488955198764,102.51539885514708,174.7697459405053,2.041169187010229,1.1411497973535285,179.40226344937005,-33.96,-175.71,-180.36,254.19,2.037871502327858,1.141350314320718,178.45601753880206,-35.56,-176.14,-182.45,251.91,176.68855119101883,2.0397663322057253,1.1380105535538767,177.23416390468245,-31.15,-173.47,-178.23,258.26,2.030161464022013,1.1544061417023035,176.4579562278769,-40.12,-181.53,-187.61,248.79,177.06436914658428,1.9920774357439024,1.1521388891969584,179.76476296920902,-41.0,-178.55,-180.52,236.07,1.28829333408485,0.045184262650697,39.64851550868174,4,2.530298650357305,6,4,117.24214493887432,1.7950194260787264,6,3,120.20790843128528,1.7924593272930902,1,1,108.99565815430024,1.4268305295303996
MOWDUX_#[4],3509.33,3303.49,3497.38,3727.12,222.68,207.32,377.33,83.39,0.9533380104641552,0.0101175646876946,25.631876254690013,109.1530661648438,176.7244212359609,2.060781164995449,1.1278292556943177,178.9826784553411,-32.24,-169.69,-178.71,251.68,2.0405338737693133,1.1286842295345505,175.1129783790931,-34.21,-168.79,-178.2,244.37,179.196642160717,2.043162729691395,1.1363027501506815,179.8188108857209,-33.38,-173.56,-177.85,251.26,2.048269867473524,1.1229257900680696,175.02415392896935,-29.9,-166.85,-171.51,248.66,175.46345972322675,1.987989250473956,1.1437399966775663,178.99836012319153,-42.7,-177.0,-181.93,230.84,1.2780007035651697,0.0234283919436752,35.802243510203226,4,2.608150183559221,78,4,118.22103306784312,2.3601672673774616,6,3,115.67936550965852,1.8500991243714493,6,4,106.18981069810418,1.840217623000063
MOWFIN_#[6],3598.25,3475.93,3554.34,3764.47,198.12,108.69,158.64,327.04,0.9073093796960598,0.00922735814169,29.164758471115604,117.36611556491216,174.67755081223402,2.0404575050708607,1.1418112672416574,176.2684995847098,-35.2,-172.31,-179.48,246.18,2.043478074264561,1.1373239512117923,175.02844353548863,-31.13,-171.2,-172.71,250.52,174.58243049950653,2.032808387428584,1.1336486095788236,175.25367477777078,-33.65,-169.01,-178.55,246.6,2.0430748468913222,1.1390771045017096,177.36219643419406,-32.93,-171.6,-180.72,253.52,175.0890562131762,1.9903254231406493,1.1459438206125094,175.2933311138746,-41.11,-173.3,-180.17,230.16,1.2669666844313916,0.0230802483227528,30.05438227504642,4,2.5744144751768308,78,4,104.43439210235395,2.3537489968133807,6,4,114.61499683691017,1.82556195731616,6,3,115.51445990385406,1.83563483024266
MOWFIN_#[8],3545.48,3431.53,3446.01,3758.9,211.35,111.25,192.84,329.95,0.9370891198959715,0.0098442542312295,26.908937436819286,113.97562335018506,177.30794504094925,2.0334961371982,1.139380862574055,178.49450253310746,-32.95,-171.71,-180.62,253.47,2.031447575006554,1.145012056705081,175.9529060717587,-36.35,-174.36,-181.45,246.75,174.8096710546518,2.0286995169319675,1.1444601085227937,174.2342972754571,-33.34,-173.5,-176.59,250.07,2.042597243707138,1.1376416395332938,177.02314725227154,-32.51,-172.71,-176.18,251.37,175.6609182380987,1.989172131817656,1.1486442225510909,178.75387503005584,-41.03,-176.42,-180.57,233.91,1.294708494875519,0.0241307861564498,28.29935173317952,4,2.5873359928698862,78,4,105.6505891097367,2.3579489795158843,6,3,111.79126705162298,1.8389299198175009,6,4,115.89187821615424,1.811646557692751
MOXMIW_#[8],3429.15,3216.17,3474.74,3596.53,-250.58,-240.36,-595.8,84.4,0.6771476710775688,0.005280327344945,23.864425291594102,103.74850891924034,171.90624535077947,2.054639031557611,1.1438953579764202,173.61231351887363,-27.6,-165.42,-169.1,251.73,2.0167032925048742,1.162213018340441,172.79515257941802,-32.43,-172.34,-176.99,252.05,177.897570597381,2.04463515816392,1.147861198054887,179.0281354137344,-29.26,-168.11,-175.88,256.2,2.057112026604288,1.1249942844299254,178.17059205426258,-21.84,-159.15,-168.11,261.74,176.257232519337,2.000599277716555,1.1567375934065596,177.2893632275541,-43.74,-178.63,-183.87,231.29,0.451736258356382,0.0051994635099387,80.67523601397758,3,2.441026359955991,15,3,138.49048756920877,2.099437574685182,15,3,136.5960336816043,2.1050107576922272,0,0,0.0,0.0
MOYMAO_#[4],3743.33,3635.9,3741.89,3852.21,385.26,190.56,264.99,700.24,0.7706656307977764,0.0067136481382906,14.973529854934483,75.7128052805151,177.79731113528968,2.063679059350073,1.127955610828724,177.8721135943194,-29.18,-170.0,-174.82,257.29,2.042074136754099,1.1374014638640135,177.15321142995634,-30.81,-173.66,-178.52,259.74,177.70708506915977,2.051167036104081,1.1289066303286557,178.18489927764116,-29.19,-169.88,-177.38,259.71,2.046264349980227,1.1387372875250903,177.97620305224825,-33.68,-176.9,-182.62,258.49,177.4663787708696,1.998742879912272,1.1386978967223909,177.4020780015685,-34.35,-169.86,-177.71,244.53,1.0181326790336895,0.0219234785406394,105.03631197680473,4,2.502784870898816,6,4,122.53516391834307,1.866412074007238,6,4,121.11953806876912,1.7896106923015394,6,3,125.19435450111162,1.816066488320292
